Movie_Id,Movie_Name,Similar_To
16771,Barcelona,Kicking and Screaming
83718,What Happened Was...,Kicking and Screaming
47507,Métisse,Kicking and Screaming
28628,Stonewall,Kicking and Screaming
24070,Mixed Nuts,Kicking and Screaming
68274,Moonlight and Valentino,Kicking and Screaming
63020,The Perez Family,Kicking and Screaming
50463,The Favor,Kicking and Screaming
10635,Threesome,Kicking and Screaming
161070,August,Kicking and Screaming
10954,Farinelli,Les misérables
124619,Lotto Land,Les misérables
139405,Across the Sea of Time,Les misérables
30304,Picture Bride,Les misérables
33367,Harem,Les misérables
37345,Princess Caraboo,Les misérables
117730,Etz Hadomim Tafus,Les misérables
114089,Bye-Bye,Les misérables
10533,The Scarlet Letter,Les misérables
1689,Little Buddha,Les misérables
48992,I Like It Like That,Bed of Roses
688,The Bridges of Madison County,Bed of Roses
8391,When Night Is Falling,Bed of Roses
83718,What Happened Was...,Bed of Roses
124460,Country Life,Bed of Roses
40001,Mrs. Winterbourne,Bed of Roses
131957,Nina Takes a Lover,Bed of Roses
18620,Go Fish,Bed of Roses
124304,De eso no se habla,Bed of Roses
124619,Lotto Land,Bed of Roses
18660,The Apple Dumpling Gang,Big Bully
532,A Close Shave,Big Bully
23945,Carpool,Big Bully
14819,Heavyweights,Big Bully
888,The Flintstones,Big Bully
52856,Unstrung Heroes,Big Bully
36357,Rent-a-Kid,Big Bully
11511,Kazaam,Big Bully
11907,Keiner liebt mich,Big Bully
41579,Getting Even with Dad,Big Bully
187851,They Bite,Screamers
4722,Body Snatchers,Screamers
12122,Village of the Damned,Screamers
25557,The Puppet Masters,Screamers
43475,Gumby: The Movie,Screamers
9306,The Island of Dr. Moreau,Screamers
8766,Hellraiser: Bloodline,Screamers
18242,The Secret Adventures of Tom Thumb,Screamers
3036,Frankenstein,Screamers
56428,Beyond Bedlam,Screamers
42981,Frank and Ollie,Nico Icon
24257,The Endless Summer 2,Nico Icon
85778,Maya Lin: A Strong Clear Vision,Nico Icon
52059,The Gate of Heavenly Peace,Nico Icon
124632,Small Wonders,Nico Icon
123360,From the Journals of Jean Seberg,Nico Icon
316098,Brother Minister: The Assassination of Malcolm X,Nico Icon
14275,Hoop Dreams,Nico Icon
88030,Tigrero: A Film That Was Never Made,Nico Icon
51352,Anne Frank Remembered,Nico Icon
27768,Some Folks Call It a Sling Blade,The Crossing Guard
2087,The Getaway,The Crossing Guard
83718,What Happened Was...,The Crossing Guard
291731,Homage,The Crossing Guard
54850,Loaded,The Crossing Guard
124619,Lotto Land,The Crossing Guard
36915,Heaven's Prisoners,The Crossing Guard
9303,Bound,The Crossing Guard
99040,Le confessionnal,The Crossing Guard
288173,Hostile Intentions,The Crossing Guard
85247,Killer,The Juror
8963,Crimson Tide,The Juror
27768,Some Folks Call It a Sling Blade,The Juror
2087,The Getaway,The Juror
83718,What Happened Was...,The Juror
8984,Disclosure,The Juror
291731,Homage,The Juror
54850,Loaded,The Juror
124619,Lotto Land,The Juror
36915,Heaven's Prisoners,The Juror
47867,Gordy,بادکنک سفید
40628,Two Bits,بادکنک سفید
124619,Lotto Land,بادکنک سفید
52856,Unstrung Heroes,بادکنک سفید
43535,A Simple Twist of Fate,بادکنک سفید
139405,Across the Sea of Time,بادکنک سفید
11907,Keiner liebt mich,بادکنک سفید
30765,The Amazing Panda Adventure,بادکنک سفید
6715,The Cure,بادکنک سفید
10714,The Jungle Book,بادکنک سفید
22479,Kansas City,Things to Do in Denver When You're Dead
2086,Nick of Time,Things to Do in Denver When You're Dead
124619,Lotto Land,Things to Do in Denver When You're Dead
37557,摇啊摇，摇到外婆桥,Things to Do in Denver When You're Dead
34996,The Addiction,Things to Do in Denver When You're Dead
410921,Nothing to Lose,Things to Do in Denver When You're Dead
275,Fargo,Things to Do in Denver When You're Dead
259209,Feast of July,Things to Do in Denver When You're Dead
19092,Above the Rim,Things to Do in Denver When You're Dead
32325,Mi Vida Loca,Things to Do in Denver When You're Dead
83718,What Happened Was...,Antonia
44281,Asfour Stah,Antonia
32622,Angela,Antonia
58372,Reckless,Antonia
124613,Brothers in Trouble,Antonia
124619,Lotto Land,Antonia
52856,Unstrung Heroes,Antonia
9382,Boys on the Side,Antonia
161495,Roommates,Antonia
2759,"The Adventures of Priscilla, Queen of the Desert",Antonia
8391,When Night Is Falling,Once Upon a Time... When We Were Colored
83718,What Happened Was...,Once Upon a Time... When We Were Colored
124460,Country Life,Once Upon a Time... When We Were Colored
131957,Nina Takes a Lover,Once Upon a Time... When We Were Colored
18620,Go Fish,Once Upon a Time... When We Were Colored
124304,De eso no se habla,Once Upon a Time... When We Were Colored
124619,Lotto Land,Once Upon a Time... When We Were Colored
18069,8 Seconds,Once Upon a Time... When We Were Colored
16771,Barcelona,Once Upon a Time... When We Were Colored
57834,Blue Sky,Once Upon a Time... When We Were Colored
188589,Babyfever,Last Summer in the Hamptons
32636,Vanya on 42nd Street,Last Summer in the Hamptons
316098,Brother Minister: The Assassination of Malcolm X,Last Summer in the Hamptons
218473,"The Beans of Egypt, Maine",Last Summer in the Hamptons
50463,The Favor,Last Summer in the Hamptons
78406,Steal Big Steal Little,Last Summer in the Hamptons
22479,Kansas City,Last Summer in the Hamptons
7300,One Fine Day,Last Summer in the Hamptons
46732,The Grass Harp,Last Summer in the Hamptons
10395,Wolf,Last Summer in the Hamptons
81949,Un été inoubliable,Angels and Insects
8391,When Night Is Falling,Angels and Insects
83718,What Happened Was...,Angels and Insects
124460,Country Life,Angels and Insects
10497,Bitter Moon,Angels and Insects
712,Four Weddings and a Funeral,Angels and Insects
131957,Nina Takes a Lover,Angels and Insects
18620,Go Fish,Angels and Insects
124304,De eso no se habla,Angels and Insects
40651,"Institute Benjamenta, or This Dream People Call Human Life",Angels and Insects
124619,Lotto Land,White Squall
178,Blown Away,White Squall
288173,Hostile Intentions,White Squall
410921,Nothing to Lose,White Squall
47260,Caught,White Squall
8963,Crimson Tide,White Squall
30765,The Amazing Panda Adventure,White Squall
27303,Hideaway,White Squall
47504,Little Odessa,White Squall
10412,Romper Stomper,White Squall
11479,Un indien dans la ville,Dunston Checks In
37108,A Kid in King Arthur's Court,Dunston Checks In
10830,Matilda,Dunston Checks In
532,A Close Shave,Dunston Checks In
26258,Bushwhacked,Dunston Checks In
11395,The Santa Clause,Dunston Checks In
9607,Super Mario Bros.,Dunston Checks In
26441,The Big Green,Dunston Checks In
10874,Muppet Treasure Island,Dunston Checks In
55731,Race the Sun,Dunston Checks In
11381,Tommy Boy,Black Sheep
12606,A Very Brady Sequel,Black Sheep
110972,Pie in the Sky,Black Sheep
11000,The Birdcage,Black Sheep
8986,Milk Money,Black Sheep
38129,Martin Lawrence: You So Crazy,Black Sheep
11011,Ri¢hie Ri¢h,Black Sheep
11041,The Beverly Hillbillies,Black Sheep
9612,Coneheads,Black Sheep
13595,Airheads,Black Sheep
8984,Disclosure,Nick of Time
28732,Fall Time,Nick of Time
17585,Surviving the Game,Nick of Time
26203,Blink,Nick of Time
22479,Kansas City,Nick of Time
27768,Some Folks Call It a Sling Blade,Nick of Time
68806,La scorta,Nick of Time
6071,Kiss of Death,Nick of Time
58770,The Trigger Effect,Nick of Time
1645,A Time to Kill,Nick of Time
54850,Loaded,The Journey of August King
124619,Lotto Land,The Journey of August King
117730,Etz Hadomim Tafus,The Journey of August King
114089,Bye-Bye,The Journey of August King
12519,Sirens,The Journey of August King
159185,Pao Da Shuang Deng,The Journey of August King
87729,Jefferson in Paris,The Journey of August King
11446,Welcome to the Dollhouse,The Journey of August King
31546,American Buffalo,The Journey of August King
11985,愛情萬歲,The Journey of August King
83718,What Happened Was...,Mary Reilly
85247,Killer,Mary Reilly
11655,Cronos,Mary Reilly
18220,Poison Ivy II: Lily,Mary Reilly
37667,Captives,Mary Reilly
51352,Anne Frank Remembered,Mary Reilly
27768,Some Folks Call It a Sling Blade,Mary Reilly
124614,O Convento,Mary Reilly
22625,Circle of Friends,Mary Reilly
10543,Fear,Mary Reilly
11066,Boomerang,Vampire in Brooklyn
31357,Waiting to Exhale,Vampire in Brooklyn
83718,What Happened Was...,Vampire in Brooklyn
31911,Mr. Wonderful,Vampire in Brooklyn
17402,Miami Rhapsody,Vampire in Brooklyn
60855,Double Happiness,Vampire in Brooklyn
16771,Barcelona,Vampire in Brooklyn
47507,Métisse,Vampire in Brooklyn
28628,Stonewall,Vampire in Brooklyn
15602,Grumpier Old Men,Vampire in Brooklyn
10872,The Ref,Beautiful Girls
16771,Barcelona,Beautiful Girls
41007,A Month by the Lake,Beautiful Girls
9058,Only You,Beautiful Girls
83718,What Happened Was...,Beautiful Girls
31911,Mr. Wonderful,Beautiful Girls
11448,Mighty Aphrodite,Beautiful Girls
47507,Métisse,Beautiful Girls
28628,Stonewall,Beautiful Girls
73067,Frankie Starlight,Beautiful Girls
28732,Fall Time,Broken Arrow
9625,The Glimmer Man,Broken Arrow
291731,Homage,Broken Arrow
288173,Hostile Intentions,Broken Arrow
12656,Feeling Minnesota,Broken Arrow
47260,Caught,Broken Arrow
9091,Sudden Death,Broken Arrow
30765,The Amazing Panda Adventure,Broken Arrow
10412,Romper Stomper,Broken Arrow
10329,Congo,Broken Arrow
3036,Frankenstein,A Midwinter's Tale
11971,Much Ado About Nothing,A Midwinter's Tale
16420,Othello,A Midwinter's Tale
38129,Martin Lawrence: You So Crazy,A Midwinter's Tale
10874,Muppet Treasure Island,A Midwinter's Tale
349394,À la mode,A Midwinter's Tale
23637,Io speriamo che me la cavo,A Midwinter's Tale
532,A Close Shave,A Midwinter's Tale
25739,L'associé,A Midwinter's Tale
11318,The Madness of King George,A Midwinter's Tale
47507,Métisse,La Haine
124619,Lotto Land,La Haine
117730,Etz Hadomim Tafus,La Haine
114089,Bye-Bye,La Haine
159185,Pao Da Shuang Deng,La Haine
87729,Jefferson in Paris,La Haine
31546,American Buffalo,La Haine
11985,愛情萬歲,La Haine
51352,Anne Frank Remembered,La Haine
47867,Gordy,La Haine
28732,Fall Time,Shopping
288173,Hostile Intentions,Shopping
47260,Caught,Shopping
9091,Sudden Death,Shopping
12665,Powder,Shopping
30765,The Amazing Panda Adventure,Shopping
10412,Romper Stomper,Shopping
10329,Congo,Shopping
9625,The Glimmer Man,Shopping
6950,Outbreak,Shopping
42981,Frank and Ollie,Heidi Fleiss: Hollywood Madam
24257,The Endless Summer 2,Heidi Fleiss: Hollywood Madam
85778,Maya Lin: A Strong Clear Vision,Heidi Fleiss: Hollywood Madam
52059,The Gate of Heavenly Peace,Heidi Fleiss: Hollywood Madam
124632,Small Wonders,Heidi Fleiss: Hollywood Madam
123360,From the Journals of Jean Seberg,Heidi Fleiss: Hollywood Madam
316098,Brother Minister: The Assassination of Malcolm X,Heidi Fleiss: Hollywood Madam
14275,Hoop Dreams,Heidi Fleiss: Hollywood Madam
88030,Tigrero: A Film That Was Never Made,Heidi Fleiss: Hollywood Madam
51352,Anne Frank Remembered,Heidi Fleiss: Hollywood Madam
27768,Some Folks Call It a Sling Blade,City Hall
2045,Unforgettable,City Hall
83718,What Happened Was...,City Hall
40628,Two Bits,City Hall
291731,Homage,City Hall
54850,Loaded,City Hall
124619,Lotto Land,City Hall
58985,Grace of My Heart,City Hall
99040,Le confessionnal,City Hall
288173,Hostile Intentions,City Hall
47502,Faithful,Bottle Rocket
83718,What Happened Was...,Bottle Rocket
44281,Asfour Stah,Bottle Rocket
30157,Amateur,Bottle Rocket
32622,Angela,Bottle Rocket
58372,Reckless,Bottle Rocket
124613,Brothers in Trouble,Bottle Rocket
124619,Lotto Land,Bottle Rocket
13552,The Doom Generation,Bottle Rocket
37557,摇啊摇，摇到外婆桥,Bottle Rocket
50463,The Favor,Mr. Wrong
25440,Widows' Peak,Mr. Wrong
10464,"Corrina, Corrina",Mr. Wrong
2307,A Pyromaniac's Love Story,Mr. Wrong
2064,While You Were Sleeping,Mr. Wrong
46029,Two Much,Mr. Wrong
83718,What Happened Was...,Mr. Wrong
31911,Mr. Wonderful,Mr. Wrong
24405,Chasers,Mr. Wrong
17402,Miami Rhapsody,Mr. Wrong
54850,Loaded,Unforgettable
99040,Le confessionnal,Unforgettable
12665,Powder,Unforgettable
11062,City Hall,Unforgettable
44465,The Rich Man's Wife,Unforgettable
37667,Captives,Unforgettable
26203,Blink,Unforgettable
27768,Some Folks Call It a Sling Blade,Unforgettable
8072,"Alphaville, une étrange aventure de Lemmy Caution",Unforgettable
9566,The Fan,Unforgettable
14819,Heavyweights,Happy Gilmore
10723,Bulletproof,Happy Gilmore
23449,Celtic Pride,Happy Gilmore
10324,If Lucy Fell,Happy Gilmore
38129,Martin Lawrence: You So Crazy,Happy Gilmore
26141,Fatal Instinct,Happy Gilmore
18862,House Arrest,Happy Gilmore
9612,Coneheads,Happy Gilmore
24070,Mixed Nuts,Happy Gilmore
13595,Airheads,Happy Gilmore
8391,When Night Is Falling,The Bridges of Madison County
83718,What Happened Was...,The Bridges of Madison County
124460,Country Life,The Bridges of Madison County
40001,Mrs. Winterbourne,The Bridges of Madison County
131957,Nina Takes a Lover,The Bridges of Madison County
18620,Go Fish,The Bridges of Madison County
124304,De eso no se habla,The Bridges of Madison County
124619,Lotto Land,The Bridges of Madison County
2259,The House of the Spirits,The Bridges of Madison County
17447,Jeffrey,The Bridges of Madison County
52856,Unstrung Heroes,Keiner liebt mich
11479,Un indien dans la ville,Keiner liebt mich
10635,Threesome,Keiner liebt mich
38223,Harriet the Spy,Keiner liebt mich
10464,"Corrina, Corrina",Keiner liebt mich
47867,Gordy,Keiner liebt mich
532,A Close Shave,Keiner liebt mich
46732,The Grass Harp,Keiner liebt mich
83718,What Happened Was...,Keiner liebt mich
44281,Asfour Stah,Keiner liebt mich
10057,The Three Musketeers,Muppet Treasure Island
26258,Bushwhacked,Muppet Treasure Island
30765,The Amazing Panda Adventure,Muppet Treasure Island
11479,Un indien dans la ville,Muppet Treasure Island
26441,The Big Green,Muppet Treasure Island
55731,Race the Sun,Muppet Treasure Island
45325,Tom and Huck,Muppet Treasure Island
37108,A Kid in King Arthur's Court,Muppet Treasure Island
26261,Cops & Robbersons,Muppet Treasure Island
29918,Lassie,Muppet Treasure Island
77350,Unzipped,Catwalk
3586,Prêt-à-Porter,Catwalk
42981,Frank and Ollie,Catwalk
24257,The Endless Summer 2,Catwalk
85778,Maya Lin: A Strong Clear Vision,Catwalk
52059,The Gate of Heavenly Peace,Catwalk
124632,Small Wonders,Catwalk
123360,From the Journals of Jean Seberg,Catwalk
316098,Brother Minister: The Assassination of Malcolm X,Catwalk
9090,"To Wong Foo, Thanks for Everything! Julie Newmar",Catwalk
6346,The Chamber,Headless Body in Topless Bar
37557,摇啊摇，摇到外婆桥,Headless Body in Topless Bar
62488,Destiny Turns on the Radio,Headless Body in Topless Bar
16771,Barcelona,Headless Body in Topless Bar
410921,Nothing to Lose,Headless Body in Topless Bar
9091,Sudden Death,Headless Body in Topless Bar
259209,Feast of July,Headless Body in Topless Bar
19092,Above the Rim,Headless Body in Topless Bar
41579,Getting Even with Dad,Headless Body in Topless Bar
28121,A Thin Line Between Love and Hate,Headless Body in Topless Bar
1770,Michael Collins,Braveheart
31642,Heaven & Earth,Braveheart
7984,In the Name of the Father,Braveheart
124645,Two Deaths,Braveheart
11101,Stalingrad,Braveheart
38884,Land and Freedom,Braveheart
9625,The Glimmer Man,Braveheart
10954,Farinelli,Braveheart
54850,Loaded,Braveheart
124619,Lotto Land,Braveheart
49299,Dangerous Game,Taxi Driver
10149,Smoke,Taxi Driver
124619,Lotto Land,Taxi Driver
37557,摇啊摇，摇到外婆桥,Taxi Driver
410921,Nothing to Lose,Taxi Driver
259209,Feast of July,Taxi Driver
19092,Above the Rim,Taxi Driver
85247,Killer,Taxi Driver
32325,Mi Vida Loca,Taxi Driver
39310,New Jersey Drive,Taxi Driver
11134,警察故事 III：超級警察,紅番區
38955,超级计划,紅番區
28121,A Thin Line Between Love and Hate,紅番區
28732,Fall Time,紅番區
40480,Bad Company,紅番區
17585,Surviving the Game,紅番區
6071,Kiss of Death,紅番區
11382,Bullets Over Broadway,紅番區
8987,The River Wild,紅番區
226229,Mirage,紅番區
27303,Hideaway,Before and After
27768,Some Folks Call It a Sling Blade,Before and After
6071,Kiss of Death,Before and After
83718,What Happened Was...,Before and After
291731,Homage,Before and After
54850,Loaded,Before and After
124619,Lotto Land,Before and After
577,To Die For,Before and After
99040,Le confessionnal,Before and After
288173,Hostile Intentions,Before and After
124619,Lotto Land,Margaret's Museum
27303,Hideaway,Margaret's Museum
117730,Etz Hadomim Tafus,Margaret's Museum
114089,Bye-Bye,Margaret's Museum
44705,Twelfth Night,Margaret's Museum
9302,Up Close & Personal,Margaret's Museum
159185,Pao Da Shuang Deng,Margaret's Museum
31546,American Buffalo,Margaret's Museum
11985,愛情萬歲,Margaret's Museum
51352,Anne Frank Remembered,Margaret's Museum
25739,L'associé,Le Bonheur est dans le pré
38129,Martin Lawrence: You So Crazy,Le Bonheur est dans le pré
78285,La vieille qui marchait dans la mer,Le Bonheur est dans le pré
253632,Baton Rouge,Le Bonheur est dans le pré
349394,À la mode,Le Bonheur est dans le pré
23637,Io speriamo che me la cavo,Le Bonheur est dans le pré
532,A Close Shave,Le Bonheur est dans le pré
31643,Jimmy Hollywood,Le Bonheur est dans le pré
12121,Made in America,Le Bonheur est dans le pré
83718,What Happened Was...,Le Bonheur est dans le pré
117730,Etz Hadomim Tafus,Anne Frank Remembered
88030,Tigrero: A Film That Was Never Made,Anne Frank Remembered
131232,Due Amici,Anne Frank Remembered
123763,"Yo, la peor de todas",Anne Frank Remembered
49133,Lamerica,Anne Frank Remembered
42981,Frank and Ollie,Anne Frank Remembered
24257,The Endless Summer 2,Anne Frank Remembered
85778,Maya Lin: A Strong Clear Vision,Anne Frank Remembered
124619,Lotto Land,Anne Frank Remembered
47507,Métisse,Anne Frank Remembered
47502,Faithful,The Young Poisoner's Handbook
83718,What Happened Was...,The Young Poisoner's Handbook
44281,Asfour Stah,The Young Poisoner's Handbook
13685,Bottle Rocket,The Young Poisoner's Handbook
30157,Amateur,The Young Poisoner's Handbook
32622,Angela,The Young Poisoner's Handbook
58372,Reckless,The Young Poisoner's Handbook
124613,Brothers in Trouble,The Young Poisoner's Handbook
124619,Lotto Land,The Young Poisoner's Handbook
13552,The Doom Generation,The Young Poisoner's Handbook
